sequence,camera,subset,n_frames,frame_hash_scene,frame_hash_fusion,scene_prediction_hash_scene,scene_prediction_hash_fusion,grid_hash_scene,grid_hash_fusion,f_scene_scene,f_scene_fusion,same_frames,same_scene,same_grid,same_scene_nuisance,C3_flat_hand_reproduces_S0,only_hand_term_differs
p41-boxing-0021,brics-odroid-017_cam1,N8,8,081a172b4e30b78ef361aa2ed3afc0a690d9dab87e84edd462fddeab2c2bfe77,081a172b4e30b78ef361aa2ed3afc0a690d9dab87e84edd462fddeab2c2bfe77,a3d889252f7f121b95478b3c363ad8defc3d25797abb4925dc2a9fe93fc918a0,a3d889252f7f121b95478b3c363ad8defc3d25797abb4925dc2a9fe93fc918a0,1591216214fc8af90831ef3fef0102cbf35b2a9235625ef94af97c433a883a22,1591216214fc8af90831ef3fef0102cbf35b2a9235625ef94af97c433a883a22,886.4798278808594,886.4798278808594,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,ALL_COMMON,36,a575adbf67e6adcf700fe06ed26df853c4887101d785f66f304544680d4bc70a,a575adbf67e6adcf700fe06ed26df853c4887101d785f66f304544680d4bc70a,ff42d857182caf4ab3c487ba26d70d2113c5a8c82ecdfaa9cfc92e5cdc83c7a6,ff42d857182caf4ab3c487ba26d70d2113c5a8c82ecdfaa9cfc92e5cdc83c7a6,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,849.6828918457031,849.6828918457031,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,DIVERSE16,16,3060494c1ff10bf13379ac1f4c66c855cb4576b0750bda13b7fae7efb7850dc9,3060494c1ff10bf13379ac1f4c66c855cb4576b0750bda13b7fae7efb7850dc9,8f258cf7adb9be34aeb3e403ad35f705b02d38b22826bffea8606e3192f8a0be,8f258cf7adb9be34aeb3e403ad35f705b02d38b22826bffea8606e3192f8a0be,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,845.2428894042969,845.2428894042969,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,DIVERSE32,32,6d1bf4b9138cfd90db6dcfe9aff11133099b39c5023ea1907ecfe0569c498b9a,6d1bf4b9138cfd90db6dcfe9aff11133099b39c5023ea1907ecfe0569c498b9a,43a95b91d60f0728270f40fb2963e2f626017e3d6a718b55bc037a7de3b968c9,43a95b91d60f0728270f40fb2963e2f626017e3d6a718b55bc037a7de3b968c9,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,849.6578674316406,849.6578674316406,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,LOW16,16,12f4646ffccb9cb16b7df575199c8ca6711d71da213a82bf9a754409173f20bf,12f4646ffccb9cb16b7df575199c8ca6711d71da213a82bf9a754409173f20bf,d6ffc79ba891e716631474b49ed667adafe74c5450a80c4f25ee8320c0270681,d6ffc79ba891e716631474b49ed667adafe74c5450a80c4f25ee8320c0270681,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,852.916015625,852.916015625,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,LOW32,32,497e00e10857af4e743d648924a3c4fdbfab42a61057665d6d5dda50710ee391,497e00e10857af4e743d648924a3c4fdbfab42a61057665d6d5dda50710ee391,4ed5d0782eedbf13e794889c7de844d26cd93b6f32c84cad14c94e26ca6cb72e,4ed5d0782eedbf13e794889c7de844d26cd93b6f32c84cad14c94e26ca6cb72e,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,849.882080078125,849.882080078125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,N16,16,10b9151c81998b86b3d4fd296ed4bb26f77b702bbf978ba3d4518583093d46a2,10b9151c81998b86b3d4fd296ed4bb26f77b702bbf978ba3d4518583093d46a2,e55f86f2306f3a6264e5cb7064d7d884a77adb452db016a5dad8292beac550ef,e55f86f2306f3a6264e5cb7064d7d884a77adb452db016a5dad8292beac550ef,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,851.197265625,851.197265625,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,N32,32,4d2834bba9389099b1e677d2f114610ec5a27e4e93938e1838112ee76c2fc4c5,4d2834bba9389099b1e677d2f114610ec5a27e4e93938e1838112ee76c2fc4c5,f617f752a1e9bf260e86546b167f4f47008461c249fff2f3c50343f959a25eee,f617f752a1e9bf260e86546b167f4f47008461c249fff2f3c50343f959a25eee,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,849.6828918457031,849.6828918457031,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-019_cam1,N8,8,d9aa6dd3403f03c8b0de66af8a821c7a9708b3206081d32e158217d136771bdb,d9aa6dd3403f03c8b0de66af8a821c7a9708b3206081d32e158217d136771bdb,3fbee68d4de0601a57fc17a1f073b65a4b0fe53a941be820ca99ae0df40b94ef,3fbee68d4de0601a57fc17a1f073b65a4b0fe53a941be820ca99ae0df40b94ef,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,de83c28f2308ad3d713090f7d8077afc0d3ca1375e9f0a9d2cca6e8fed2cf3a3,858.0417785644531,858.0417785644531,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,ALL_COMMON,61,19d64188199ca750ae7e299becfe41413975d3243bee6c3079963f81111f820b,19d64188199ca750ae7e299becfe41413975d3243bee6c3079963f81111f820b,e2f33ed24c1366aa77993255ef07b755949e3acf9e69e5d524ea2f3dc9d97093,e2f33ed24c1366aa77993255ef07b755949e3acf9e69e5d524ea2f3dc9d97093,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,778.3577270507812,778.3577270507812,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,DIVERSE16,16,ebcc678a6ced5a151c586d1f2de025dbb2ca699b122b296852cd19b23fdcc8b4,ebcc678a6ced5a151c586d1f2de025dbb2ca699b122b296852cd19b23fdcc8b4,67d90acf9f4ae7b2a3184dc9ffd744a8837efa203d27b8e15dba99180e6df5df,67d90acf9f4ae7b2a3184dc9ffd744a8837efa203d27b8e15dba99180e6df5df,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,772.7000427246094,772.7000427246094,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,DIVERSE32,32,03f155f561620ac73beabf54cfd781dd342b228224cba081b95ebb560ae12ef6,03f155f561620ac73beabf54cfd781dd342b228224cba081b95ebb560ae12ef6,d812bd0b86ea498f3c65c554cf431940995a7da9ffcaaa257721adb8cf11cc38,d812bd0b86ea498f3c65c554cf431940995a7da9ffcaaa257721adb8cf11cc38,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,779.1856689453125,779.1856689453125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,LOW16,16,bb1efab0895020cd5d09db52e187b804cf57ba925f2e69e94a180282e5fd4beb,bb1efab0895020cd5d09db52e187b804cf57ba925f2e69e94a180282e5fd4beb,e69c530baf0c85e0e5db7c2380463b4f98aa26e22ce3fdee4043e67337eebac6,e69c530baf0c85e0e5db7c2380463b4f98aa26e22ce3fdee4043e67337eebac6,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,778.7547302246094,778.7547302246094,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,LOW32,32,62d021096644709f609caa38e95bab4fa85865cc72d69c6cf090ac587f882921,62d021096644709f609caa38e95bab4fa85865cc72d69c6cf090ac587f882921,9cbaa18e8a6f7471d8a0fe9588f3d932d4eaddadaa98cf9a23ccc2bcd1e4b5f0,9cbaa18e8a6f7471d8a0fe9588f3d932d4eaddadaa98cf9a23ccc2bcd1e4b5f0,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,778.7547302246094,778.7547302246094,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,N16,16,3c1bbcd5f0980a720e65335ce02f264e0633693085a72f38aed13fb48511a3c4,3c1bbcd5f0980a720e65335ce02f264e0633693085a72f38aed13fb48511a3c4,cb0fb8747e6bdf4e68b1f115420cee80ffdeb8c0e018d80507ac119272a7b753,cb0fb8747e6bdf4e68b1f115420cee80ffdeb8c0e018d80507ac119272a7b753,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,774.6007385253906,774.6007385253906,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,N32,32,d2f3837287e8e3450962a26c4fd4866150a527395612f413f0549e9fb85ee4a7,d2f3837287e8e3450962a26c4fd4866150a527395612f413f0549e9fb85ee4a7,4286e4a1d2cfb54fd1438ab8dd7bead138487c7cf74071e7300995cd6a88eea3,4286e4a1d2cfb54fd1438ab8dd7bead138487c7cf74071e7300995cd6a88eea3,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,774.6007385253906,774.6007385253906,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam0,N8,8,29006669701fb52c6f53d49ca9825f4b0228c8618a1d3723baa65a0a967e942c,29006669701fb52c6f53d49ca9825f4b0228c8618a1d3723baa65a0a967e942c,c67c5dccd90b7bad5aa2047d44f845517ccd482460cd1d8b80e2be540cee55dd,c67c5dccd90b7bad5aa2047d44f845517ccd482460cd1d8b80e2be540cee55dd,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,4acbbb04057e4160000071dae633c8f6492d3781802acdd0b9df8147478b0531,775.7250366210938,775.7250366210938,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,ALL_COMMON,60,7664c7b31c366e7121f8a9d781839ec43ab66af13a1e5b2ba7deea895f1515e1,7664c7b31c366e7121f8a9d781839ec43ab66af13a1e5b2ba7deea895f1515e1,7f2299d40675f81f2137ef864d428e857e3e5a9bbfa96190990437ec23737128,7f2299d40675f81f2137ef864d428e857e3e5a9bbfa96190990437ec23737128,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,839.8180236816406,839.8180236816406,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,DIVERSE16,16,6c44ab4a0d744bb7617dc842c3b423483245c0da4f806fcbf3ad700c143db98a,6c44ab4a0d744bb7617dc842c3b423483245c0da4f806fcbf3ad700c143db98a,4abfe12b2173d52776a295cf704e3790015ecfda1de8e88589753b8c35d2ffae,4abfe12b2173d52776a295cf704e3790015ecfda1de8e88589753b8c35d2ffae,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,833.356689453125,833.356689453125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,DIVERSE32,32,3420ad1c7d846b884372164a5b2479a310db6a2695677681dc1731be330afc05,3420ad1c7d846b884372164a5b2479a310db6a2695677681dc1731be330afc05,c7bf0f9b613b7144f71e4773ad9dc26448de259202b160782b65d5ed153e33b3,c7bf0f9b613b7144f71e4773ad9dc26448de259202b160782b65d5ed153e33b3,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,836.8182983398438,836.8182983398438,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,LOW16,16,e53e32b17285989bbb4047e7b61eeefba0995821986d87c2e1efcd7e38ae21cc,e53e32b17285989bbb4047e7b61eeefba0995821986d87c2e1efcd7e38ae21cc,943b9beeaaaa09abe3266023285959a41a3502a8ad541ba4d313bd7f7fcb3f32,943b9beeaaaa09abe3266023285959a41a3502a8ad541ba4d313bd7f7fcb3f32,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,843.4930725097656,843.4930725097656,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,LOW32,32,abf3fd61dc48addfc30a4fc217b08ab9367a66037ff235810e98e39111a3b893,abf3fd61dc48addfc30a4fc217b08ab9367a66037ff235810e98e39111a3b893,959e1146e26af48b0f82ad0994d90066dd310c63abc778631fff34f9ca349041,959e1146e26af48b0f82ad0994d90066dd310c63abc778631fff34f9ca349041,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,844.6357421875,844.6357421875,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,N16,16,5ede293e6b31bd93ee7a68e33b2c01f9520ff99eb960f9b05aea2befb65c298a,5ede293e6b31bd93ee7a68e33b2c01f9520ff99eb960f9b05aea2befb65c298a,848adc32dc00326e8b04491c6e786c960fd21923cfd197ecf089881d9dc10c6e,848adc32dc00326e8b04491c6e786c960fd21923cfd197ecf089881d9dc10c6e,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,839.7499084472656,839.7499084472656,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,N32,32,74537e447d3b692fb9ff7ed500a3a2b090b075e58f40952023877aadd2b23922,74537e447d3b692fb9ff7ed500a3a2b090b075e58f40952023877aadd2b23922,60349e97f5b8e12bda4242d167cf583e9309f96657db6ffd5a94f5fac30f00a6,60349e97f5b8e12bda4242d167cf583e9309f96657db6ffd5a94f5fac30f00a6,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,840.2804260253906,840.2804260253906,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-020_cam1,N8,8,0b28e9b37bc0c1edca7a7990d08e5a4f8ab8c8a1e695b617a45fb8f8de241ea5,0b28e9b37bc0c1edca7a7990d08e5a4f8ab8c8a1e695b617a45fb8f8de241ea5,0e655fc4f3bca949282f34865659ac325c855ba662edb4a43294dfc82b8bd925,0e655fc4f3bca949282f34865659ac325c855ba662edb4a43294dfc82b8bd925,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,0181eb88e7283a4280e408bc583c31f212e7b96c8223be9d6096a82a60d0b7ff,839.4922180175781,839.4922180175781,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,ALL_COMMON,52,e85278d5159c197e447fa22d3337aab93e9b1a4027b576b7cd51ba5acb3a472e,e85278d5159c197e447fa22d3337aab93e9b1a4027b576b7cd51ba5acb3a472e,dec0c63fe6f296e66aab70ff49e29c386b1754bbc847fe14e7ac49372c32bbd4,dec0c63fe6f296e66aab70ff49e29c386b1754bbc847fe14e7ac49372c32bbd4,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,833.8301086425781,833.8301086425781,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,DIVERSE16,16,bc46bcdd61671f5310ccca66fb3abf92b31ea1ec39b94513f41b298d3dffaaaf,bc46bcdd61671f5310ccca66fb3abf92b31ea1ec39b94513f41b298d3dffaaaf,735c0ba3e4c54bb9a420ad1a5a214db5e4b079372c9a758979d459c0a2c4defe,735c0ba3e4c54bb9a420ad1a5a214db5e4b079372c9a758979d459c0a2c4defe,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,832.503173828125,832.503173828125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,DIVERSE32,32,e531cdac330b267bfc524b6fc4f9b2453b3adad2b65fef98dd38b939dca1d1b8,e531cdac330b267bfc524b6fc4f9b2453b3adad2b65fef98dd38b939dca1d1b8,068bd4102c8568bbd0597f8250c11db9d2b0a42b32536ecdf4ff89d1a2401ca8,068bd4102c8568bbd0597f8250c11db9d2b0a42b32536ecdf4ff89d1a2401ca8,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,834.2837524414062,834.2837524414062,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,LOW16,16,057a143a138e4a6e6ec0d845308cf0e04a6e82728f37d0f37adf4f3c60c85555,057a143a138e4a6e6ec0d845308cf0e04a6e82728f37d0f37adf4f3c60c85555,418554b74b69b1e38a49fce495c9e09106dcb3fca492cfec45305dcb2ef3da13,418554b74b69b1e38a49fce495c9e09106dcb3fca492cfec45305dcb2ef3da13,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,833.3711547851562,833.3711547851562,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,LOW32,32,d0bf801179e004a465ea4f43c882f27f95e9669686aa0f0d5fb1afa9305cb8f8,d0bf801179e004a465ea4f43c882f27f95e9669686aa0f0d5fb1afa9305cb8f8,e1257021f778e52552d815e33a7d4b5190c80610f2217296e109193f5f9d2dfe,e1257021f778e52552d815e33a7d4b5190c80610f2217296e109193f5f9d2dfe,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,833.4512939453125,833.4512939453125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,N16,16,6cfa4d49093f2dfbbdca68e73cddac607b50004f2677c10dfbc8f00e0901da11,6cfa4d49093f2dfbbdca68e73cddac607b50004f2677c10dfbc8f00e0901da11,fc0cc8a8536d379cd7aca3d757c105da027f5a7554bedf0bda5da4ed4d3502b4,fc0cc8a8536d379cd7aca3d757c105da027f5a7554bedf0bda5da4ed4d3502b4,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,836.1083068847656,836.1083068847656,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,N32,32,611771b800de76e8cc97052d0b7f6ccd27054eef32e9dcc39b02866241666b78,611771b800de76e8cc97052d0b7f6ccd27054eef32e9dcc39b02866241666b78,db99d5bc9c8ce9eb848cccae2ec24bce25595d2d9b1b359d9bef382fd4cc39be,db99d5bc9c8ce9eb848cccae2ec24bce25595d2d9b1b359d9bef382fd4cc39be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,833.0553588867188,833.0553588867188,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam0,N8,8,0fa01a1e21cb490ac44a52e3902cfcbb853b0c441322021290cb5485fe8a6433,0fa01a1e21cb490ac44a52e3902cfcbb853b0c441322021290cb5485fe8a6433,1f557ba9dc18f91f1997003230658fe04db03d259f8d652b6e13f781f8771507,1f557ba9dc18f91f1997003230658fe04db03d259f8d652b6e13f781f8771507,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,2c40220e9d3cfc11156bf9a96b619dada31d540bf11d7d79b19f689686d184be,838.9319458007812,838.9319458007812,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,ALL_COMMON,46,6f3637f2ee69d18933669b68ec8eeb4754d7ab41a7c73d78c48461fd33257960,6f3637f2ee69d18933669b68ec8eeb4754d7ab41a7c73d78c48461fd33257960,d469bd353b79896bd2b6fdba3e001dd1a5e839b1bb0961ecbc053daf5f67817d,d469bd353b79896bd2b6fdba3e001dd1a5e839b1bb0961ecbc053daf5f67817d,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,771.5801391601562,771.5801391601562,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,DIVERSE16,16,8fb56e77f722d9a88a8593f1808fd16e59b70e8abfc715f8acefe6e82bf39762,8fb56e77f722d9a88a8593f1808fd16e59b70e8abfc715f8acefe6e82bf39762,0e6fb87216ec4e97d796732f51dc032518b65fb4824562bed7f72523e74a96da,0e6fb87216ec4e97d796732f51dc032518b65fb4824562bed7f72523e74a96da,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,772.8316345214844,772.8316345214844,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,DIVERSE32,32,f24f38a6653a8f5b1b6e97740f1b0b07e953062dacff7f93fe1824f74c61a4d5,f24f38a6653a8f5b1b6e97740f1b0b07e953062dacff7f93fe1824f74c61a4d5,48d0d07fc50e0c69c4ccd198ef0a119a681f8a120144b3a095707cbbeb0c13b4,48d0d07fc50e0c69c4ccd198ef0a119a681f8a120144b3a095707cbbeb0c13b4,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,772.8316345214844,772.8316345214844,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,LOW16,16,a6704fc3a3dd34d04dc649184ed9b971ad0202b377e29e4db90a4c664c3e5222,a6704fc3a3dd34d04dc649184ed9b971ad0202b377e29e4db90a4c664c3e5222,5de45a243b5be823476ab02c42ccd0e5a804f52f14b30f2a98c55cac0bac2881,5de45a243b5be823476ab02c42ccd0e5a804f52f14b30f2a98c55cac0bac2881,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,770.1055603027344,770.1055603027344,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,LOW32,32,c1cd57e99ed9270ae55eef6a75b29fa020b7e644ce438f88ef86a003205c63fa,c1cd57e99ed9270ae55eef6a75b29fa020b7e644ce438f88ef86a003205c63fa,7c2de1a09b84d953968bf67cd0cd50108ee71e854760f4a80a3643eea63de872,7c2de1a09b84d953968bf67cd0cd50108ee71e854760f4a80a3643eea63de872,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,772.8316345214844,772.8316345214844,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,N16,16,964e6bdc08c4d428b3503af19ad7ba6358bea280081e9e0b059eb6e46d63264f,964e6bdc08c4d428b3503af19ad7ba6358bea280081e9e0b059eb6e46d63264f,c83cc45232e69669cbf3260629afa1adc8ff56cd694c9988286087d9fe9dadb2,c83cc45232e69669cbf3260629afa1adc8ff56cd694c9988286087d9fe9dadb2,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,771.5395202636719,771.5395202636719,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,N32,32,f15278a051f19c8e9670f0dd2691ed08f6174cf650331ff77de94371e97c4ad4,f15278a051f19c8e9670f0dd2691ed08f6174cf650331ff77de94371e97c4ad4,bdcae555e2fbcc1a9924ba55e3aedfe8b62bf87f626d1821713f8174bfbf0a60,bdcae555e2fbcc1a9924ba55e3aedfe8b62bf87f626d1821713f8174bfbf0a60,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,771.5801391601562,771.5801391601562,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-021_cam1,N8,8,26d6f2c75068f5a74e113612aa1fb0530b9dbd06b98101e21b34d34ab958977c,26d6f2c75068f5a74e113612aa1fb0530b9dbd06b98101e21b34d34ab958977c,1612cad3da3fa52b93b71b174bab87bb2201141d7deb7c5e8e1dbb92918e7107,1612cad3da3fa52b93b71b174bab87bb2201141d7deb7c5e8e1dbb92918e7107,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,9f9bbf2911940f4ae30b9f1c7f66a63a365334bb9dfd42819541eeba258ec893,770.7365112304688,770.7365112304688,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-023_cam0,ALL_COMMON,54,3ac305b44df8b2da0de663867139b4aae72ba231781a021d91758ca1437c2644,3ac305b44df8b2da0de663867139b4aae72ba231781a021d91758ca1437c2644,4e101cbd4bd88326fc0c09a8d47e5456af15970053295b8d6e911d6b3116d375,4e101cbd4bd88326fc0c09a8d47e5456af15970053295b8d6e911d6b3116d375,839b7517db6c33f2c80be61921ec044eba380e6564f274e3774a0ab8839a8da4,839b7517db6c33f2c80be61921ec044eba380e6564f274e3774a0ab8839a8da4,845.5962524414062,845.5962524414062,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-023_cam0,DIVERSE16,16,41920e7f40ffe90f200ed8a3ac1a7acf77fae4347a04f0b3332bc88b5197f0fd,41920e7f40ffe90f200ed8a3ac1a7acf77fae4347a04f0b3332bc88b5197f0fd,e2d7165e6901902fc8126774bc0f08363419806e7f5780a4671f589dec064ee7,e2d7165e6901902fc8126774bc0f08363419806e7f5780a4671f589dec064ee7,839b7517db6c33f2c80be61921ec044eba380e6564f274e3774a0ab8839a8da4,839b7517db6c33f2c80be61921ec044eba380e6564f274e3774a0ab8839a8da4,851.3651733398438,851.3651733398438,1,1,1,1,1,1
