sequence,camera,frame,hand,cameras_in_sequence,camera_under_test_excluded,cameras_available_to_reconstruction,inlier_cameras,camera_under_test_in_inliers,loco_status,n_paired_joints,usable_for_solver,status,gt_focal_used,gt_extrinsics_used_in_solver_input,provided_3d_used
p41-boxing-0021,brics-odroid-001_cam0,74,left,49,1,30,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam0,74,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam0,80,left,49,1,23,8,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam0,80,right,49,1,28,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam0,85,left,49,1,30,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam0,85,right,49,1,31,16,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,0,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,5,left,49,1,31,19,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,5,right,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,11,left,49,1,31,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,11,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,17,left,49,1,30,15,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,17,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,22,left,49,1,24,5,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,22,right,49,1,29,15,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,28,left,49,1,32,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,28,right,49,1,30,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,34,left,49,1,34,20,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,34,right,49,1,32,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,40,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,40,right,49,1,32,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,45,left,49,1,33,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,45,right,49,1,32,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,51,left,49,1,25,7,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,51,right,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,57,right,49,1,32,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,62,left,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,62,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,68,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,68,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,74,left,49,1,30,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,74,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,80,left,49,1,24,8,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,80,right,49,1,29,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,85,left,49,1,30,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-001_cam1,85,right,49,1,31,16,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,0,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,0,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,5,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,5,right,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,11,left,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,11,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,17,left,49,1,29,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,17,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,22,left,49,1,23,5,0,ok,19,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,22,right,49,1,29,15,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,28,left,49,1,31,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,28,right,49,1,30,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,34,left,49,1,33,20,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,34,right,49,1,32,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,40,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,40,right,49,1,33,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,45,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,45,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,51,left,49,1,25,7,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,51,right,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,57,right,49,1,32,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,62,left,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,62,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,68,left,49,1,31,19,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,68,right,49,1,32,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,74,left,49,1,30,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,74,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,80,left,49,1,23,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,80,right,49,1,29,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,85,left,49,1,29,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-002_cam0,85,right,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,0,left,49,1,30,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,5,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,5,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,11,left,49,1,30,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,11,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,17,left,49,1,29,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,17,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,22,left,49,1,23,5,0,ok,18,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,22,right,49,1,28,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,28,left,49,1,31,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,28,right,49,1,29,13,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,34,left,49,1,33,20,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,34,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,40,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,40,right,49,1,32,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,45,left,49,1,32,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,45,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,51,left,49,1,24,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,51,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,57,right,49,1,32,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,62,left,49,1,29,20,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,62,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,68,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,68,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,74,left,49,1,29,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,74,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,80,left,49,1,23,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,80,right,49,1,28,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,85,left,49,1,29,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-006_cam0,85,right,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,0,left,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,0,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,5,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,5,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,11,left,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,11,right,49,1,29,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,17,left,49,1,29,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,17,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,22,left,49,1,23,5,0,ok,19,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,22,right,49,1,28,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,28,left,49,1,31,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,28,right,49,1,29,12,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,34,left,49,1,33,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,34,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,40,left,49,1,32,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,40,right,49,1,32,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,45,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,45,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,51,left,49,1,24,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,51,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,57,right,49,1,32,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,62,left,49,1,29,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,62,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,68,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,68,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,74,left,49,1,29,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,74,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,80,left,49,1,23,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,80,right,49,1,28,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,85,left,49,1,29,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam0,85,right,49,1,30,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,0,left,49,1,30,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,5,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,5,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,11,left,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,11,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,17,left,49,1,29,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,17,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,22,left,49,1,23,5,0,ok,19,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,22,right,49,1,28,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,28,left,49,1,31,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,28,right,49,1,29,13,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,34,left,49,1,33,20,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,34,right,49,1,31,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,40,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,40,right,49,1,32,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,45,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,45,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,51,left,49,1,24,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,51,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,57,right,49,1,32,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,62,left,49,1,29,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,62,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,68,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,68,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,74,left,49,1,29,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,74,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,80,left,49,1,23,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,80,right,49,1,28,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,85,left,49,1,29,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-007_cam1,85,right,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,0,left,49,1,31,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,0,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,5,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,5,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,11,left,49,1,31,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,11,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,17,left,49,1,30,15,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,17,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,22,left,49,1,24,5,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,22,right,49,1,29,15,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,28,left,49,1,32,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,28,right,49,1,30,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,34,left,49,1,33,20,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,34,right,49,1,32,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,40,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,40,right,49,1,33,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,45,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,45,right,49,1,32,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,51,left,49,1,25,7,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,51,right,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,57,right,49,1,33,15,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,62,left,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,62,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,68,left,49,1,31,19,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,68,right,49,1,32,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,74,left,49,1,30,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,74,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,80,left,49,1,24,8,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,80,right,49,1,29,18,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,85,left,49,1,30,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-008_cam0,85,right,49,1,31,16,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,0,left,49,1,30,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,5,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,5,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,11,left,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,11,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,17,left,49,1,29,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,17,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,22,left,49,1,23,5,0,ok,19,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,22,right,49,1,28,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,28,left,49,1,31,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,28,right,49,1,29,12,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,34,left,49,1,33,20,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,34,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,40,left,49,1,32,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,40,right,49,1,32,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,45,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,45,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,51,left,49,1,24,7,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,51,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,57,right,49,1,32,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,62,left,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,62,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,68,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,68,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,74,left,49,1,29,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,74,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,80,left,49,1,23,8,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,80,right,49,1,28,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,85,left,49,1,29,9,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-009_cam1,85,right,49,1,30,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,0,left,49,1,30,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,5,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,5,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,11,left,49,1,30,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,11,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,17,left,49,1,29,14,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,17,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,22,left,49,1,24,5,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,22,right,49,1,28,15,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,28,left,49,1,31,11,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,28,right,49,1,29,13,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,34,left,49,1,33,21,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,34,right,49,1,31,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,40,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,40,right,49,1,32,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,45,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,45,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,51,left,49,1,25,7,0,ok,0,0,too_few_paired_joints,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,51,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,57,left,49,1,33,10,0,ok,21,1,ok,0,0,0
p41-boxing-0021,brics-odroid-010_cam0,57,right,49,1,32,15,0,ok,21,1,ok,0,0,0
