key,sequence,camera,frame,status,n_hands,image_width,image_height,pipeline_focal,cache_file
p41-boxing-0021__brics-odroid-017_cam0__000017,p41-boxing-0021,brics-odroid-017_cam0,17,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam0__000017.npz
p41-boxing-0021__brics-odroid-017_cam0__000043,p41-boxing-0021,brics-odroid-017_cam0,43,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam0__000043.npz
p41-boxing-0021__brics-odroid-017_cam0__000061,p41-boxing-0021,brics-odroid-017_cam0,61,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam0__000061.npz
p41-boxing-0021__brics-odroid-017_cam1__000000,p41-boxing-0021,brics-odroid-017_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000000.npz
p41-boxing-0021__brics-odroid-017_cam1__000001,p41-boxing-0021,brics-odroid-017_cam1,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000001.npz
p41-boxing-0021__brics-odroid-017_cam1__000002,p41-boxing-0021,brics-odroid-017_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000002.npz
p41-boxing-0021__brics-odroid-017_cam1__000003,p41-boxing-0021,brics-odroid-017_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000003.npz
p41-boxing-0021__brics-odroid-017_cam1__000004,p41-boxing-0021,brics-odroid-017_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000004.npz
p41-boxing-0021__brics-odroid-017_cam1__000005,p41-boxing-0021,brics-odroid-017_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000005.npz
p41-boxing-0021__brics-odroid-017_cam1__000006,p41-boxing-0021,brics-odroid-017_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000006.npz
p41-boxing-0021__brics-odroid-017_cam1__000007,p41-boxing-0021,brics-odroid-017_cam1,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000007.npz
p41-boxing-0021__brics-odroid-017_cam1__000008,p41-boxing-0021,brics-odroid-017_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000008.npz
p41-boxing-0021__brics-odroid-017_cam1__000009,p41-boxing-0021,brics-odroid-017_cam1,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-017_cam1__000009.npz
p41-boxing-0021__brics-odroid-019_cam1__000019,p41-boxing-0021,brics-odroid-019_cam1,19,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000019.npz
p41-boxing-0021__brics-odroid-019_cam1__000058,p41-boxing-0021,brics-odroid-019_cam1,58,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000058.npz
p41-boxing-0021__brics-odroid-019_cam1__000086,p41-boxing-0021,brics-odroid-019_cam1,86,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000086.npz
p41-boxing-0021__brics-odroid-019_cam1__000098,p41-boxing-0021,brics-odroid-019_cam1,98,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000098.npz
p41-boxing-0021__brics-odroid-019_cam1__000100,p41-boxing-0021,brics-odroid-019_cam1,100,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000100.npz
p41-boxing-0021__brics-odroid-019_cam1__000101,p41-boxing-0021,brics-odroid-019_cam1,101,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000101.npz
p41-boxing-0021__brics-odroid-019_cam1__000103,p41-boxing-0021,brics-odroid-019_cam1,103,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000103.npz
p41-boxing-0021__brics-odroid-019_cam1__000116,p41-boxing-0021,brics-odroid-019_cam1,116,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000116.npz
p41-boxing-0021__brics-odroid-019_cam1__000154,p41-boxing-0021,brics-odroid-019_cam1,154,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000154.npz
p41-boxing-0021__brics-odroid-019_cam1__000172,p41-boxing-0021,brics-odroid-019_cam1,172,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-019_cam1__000172.npz
p41-boxing-0021__brics-odroid-020_cam0__000000,p41-boxing-0021,brics-odroid-020_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000000.npz
p41-boxing-0021__brics-odroid-020_cam0__000001,p41-boxing-0021,brics-odroid-020_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000001.npz
p41-boxing-0021__brics-odroid-020_cam0__000002,p41-boxing-0021,brics-odroid-020_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000002.npz
p41-boxing-0021__brics-odroid-020_cam0__000003,p41-boxing-0021,brics-odroid-020_cam0,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000003.npz
p41-boxing-0021__brics-odroid-020_cam0__000004,p41-boxing-0021,brics-odroid-020_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000004.npz
p41-boxing-0021__brics-odroid-020_cam0__000005,p41-boxing-0021,brics-odroid-020_cam0,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000005.npz
p41-boxing-0021__brics-odroid-020_cam0__000006,p41-boxing-0021,brics-odroid-020_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000006.npz
p41-boxing-0021__brics-odroid-020_cam0__000007,p41-boxing-0021,brics-odroid-020_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000007.npz
p41-boxing-0021__brics-odroid-020_cam0__000008,p41-boxing-0021,brics-odroid-020_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000008.npz
p41-boxing-0021__brics-odroid-020_cam0__000009,p41-boxing-0021,brics-odroid-020_cam0,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam0__000009.npz
p41-boxing-0021__brics-odroid-020_cam1__000000,p41-boxing-0021,brics-odroid-020_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000000.npz
p41-boxing-0021__brics-odroid-020_cam1__000001,p41-boxing-0021,brics-odroid-020_cam1,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000001.npz
p41-boxing-0021__brics-odroid-020_cam1__000002,p41-boxing-0021,brics-odroid-020_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000002.npz
p41-boxing-0021__brics-odroid-020_cam1__000003,p41-boxing-0021,brics-odroid-020_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000003.npz
p41-boxing-0021__brics-odroid-020_cam1__000004,p41-boxing-0021,brics-odroid-020_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000004.npz
p41-boxing-0021__brics-odroid-020_cam1__000005,p41-boxing-0021,brics-odroid-020_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000005.npz
p41-boxing-0021__brics-odroid-020_cam1__000006,p41-boxing-0021,brics-odroid-020_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000006.npz
p41-boxing-0021__brics-odroid-020_cam1__000007,p41-boxing-0021,brics-odroid-020_cam1,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000007.npz
p41-boxing-0021__brics-odroid-020_cam1__000008,p41-boxing-0021,brics-odroid-020_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000008.npz
p41-boxing-0021__brics-odroid-020_cam1__000009,p41-boxing-0021,brics-odroid-020_cam1,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-020_cam1__000009.npz
p41-boxing-0021__brics-odroid-021_cam0__000000,p41-boxing-0021,brics-odroid-021_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000000.npz
p41-boxing-0021__brics-odroid-021_cam0__000001,p41-boxing-0021,brics-odroid-021_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000001.npz
p41-boxing-0021__brics-odroid-021_cam0__000002,p41-boxing-0021,brics-odroid-021_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000002.npz
p41-boxing-0021__brics-odroid-021_cam0__000003,p41-boxing-0021,brics-odroid-021_cam0,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000003.npz
p41-boxing-0021__brics-odroid-021_cam0__000004,p41-boxing-0021,brics-odroid-021_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000004.npz
p41-boxing-0021__brics-odroid-021_cam0__000005,p41-boxing-0021,brics-odroid-021_cam0,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000005.npz
p41-boxing-0021__brics-odroid-021_cam0__000006,p41-boxing-0021,brics-odroid-021_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000006.npz
p41-boxing-0021__brics-odroid-021_cam0__000007,p41-boxing-0021,brics-odroid-021_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000007.npz
p41-boxing-0021__brics-odroid-021_cam0__000008,p41-boxing-0021,brics-odroid-021_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam0__000008.npz
p41-boxing-0021__brics-odroid-021_cam1__000131,p41-boxing-0021,brics-odroid-021_cam1,131,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam1__000131.npz
p41-boxing-0021__brics-odroid-021_cam1__000171,p41-boxing-0021,brics-odroid-021_cam1,171,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-021_cam1__000171.npz
p41-boxing-0021__brics-odroid-023_cam0__000000,p41-boxing-0021,brics-odroid-023_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000000.npz
p41-boxing-0021__brics-odroid-023_cam0__000001,p41-boxing-0021,brics-odroid-023_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000001.npz
p41-boxing-0021__brics-odroid-023_cam0__000002,p41-boxing-0021,brics-odroid-023_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000002.npz
p41-boxing-0021__brics-odroid-023_cam0__000003,p41-boxing-0021,brics-odroid-023_cam0,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000003.npz
p41-boxing-0021__brics-odroid-023_cam0__000004,p41-boxing-0021,brics-odroid-023_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000004.npz
p41-boxing-0021__brics-odroid-023_cam0__000005,p41-boxing-0021,brics-odroid-023_cam0,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000005.npz
p41-boxing-0021__brics-odroid-023_cam0__000006,p41-boxing-0021,brics-odroid-023_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000006.npz
p41-boxing-0021__brics-odroid-023_cam0__000007,p41-boxing-0021,brics-odroid-023_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000007.npz
p41-boxing-0021__brics-odroid-023_cam0__000008,p41-boxing-0021,brics-odroid-023_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-023_cam0__000008.npz
p41-boxing-0021__brics-odroid-024_cam0__000000,p41-boxing-0021,brics-odroid-024_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000000.npz
p41-boxing-0021__brics-odroid-024_cam0__000001,p41-boxing-0021,brics-odroid-024_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000001.npz
p41-boxing-0021__brics-odroid-024_cam0__000002,p41-boxing-0021,brics-odroid-024_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000002.npz
p41-boxing-0021__brics-odroid-024_cam0__000003,p41-boxing-0021,brics-odroid-024_cam0,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000003.npz
p41-boxing-0021__brics-odroid-024_cam0__000004,p41-boxing-0021,brics-odroid-024_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000004.npz
p41-boxing-0021__brics-odroid-024_cam0__000005,p41-boxing-0021,brics-odroid-024_cam0,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000005.npz
p41-boxing-0021__brics-odroid-024_cam0__000006,p41-boxing-0021,brics-odroid-024_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000006.npz
p41-boxing-0021__brics-odroid-024_cam0__000007,p41-boxing-0021,brics-odroid-024_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000007.npz
p41-boxing-0021__brics-odroid-024_cam0__000008,p41-boxing-0021,brics-odroid-024_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000008.npz
p41-boxing-0021__brics-odroid-024_cam0__000009,p41-boxing-0021,brics-odroid-024_cam0,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam0__000009.npz
p41-boxing-0021__brics-odroid-024_cam1__000000,p41-boxing-0021,brics-odroid-024_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000000.npz
p41-boxing-0021__brics-odroid-024_cam1__000001,p41-boxing-0021,brics-odroid-024_cam1,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000001.npz
p41-boxing-0021__brics-odroid-024_cam1__000002,p41-boxing-0021,brics-odroid-024_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000002.npz
p41-boxing-0021__brics-odroid-024_cam1__000003,p41-boxing-0021,brics-odroid-024_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000003.npz
p41-boxing-0021__brics-odroid-024_cam1__000004,p41-boxing-0021,brics-odroid-024_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000004.npz
p41-boxing-0021__brics-odroid-024_cam1__000005,p41-boxing-0021,brics-odroid-024_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000005.npz
p41-boxing-0021__brics-odroid-024_cam1__000006,p41-boxing-0021,brics-odroid-024_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000006.npz
p41-boxing-0021__brics-odroid-024_cam1__000007,p41-boxing-0021,brics-odroid-024_cam1,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000007.npz
p41-boxing-0021__brics-odroid-024_cam1__000008,p41-boxing-0021,brics-odroid-024_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-024_cam1__000008.npz
p41-boxing-0021__brics-odroid-025_cam0__000007,p41-boxing-0021,brics-odroid-025_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-025_cam0__000007.npz
p41-boxing-0021__brics-odroid-025_cam0__000008,p41-boxing-0021,brics-odroid-025_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-025_cam0__000008.npz
p41-boxing-0021__brics-odroid-025_cam0__000013,p41-boxing-0021,brics-odroid-025_cam0,13,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-025_cam0__000013.npz
p41-boxing-0021__brics-odroid-025_cam0__000014,p41-boxing-0021,brics-odroid-025_cam0,14,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-025_cam0__000014.npz
p41-boxing-0021__brics-odroid-025_cam0__000015,p41-boxing-0021,brics-odroid-025_cam0,15,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-025_cam0__000015.npz
p41-boxing-0021__brics-odroid-025_cam0__000016,p41-boxing-0021,brics-odroid-025_cam0,16,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-025_cam0__000016.npz
p41-boxing-0021__brics-odroid-025_cam0__000017,p41-boxing-0021,brics-odroid-025_cam0,17,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-boxing-0021__brics-odroid-025_cam0__000017.npz
